WeiboID,正文,日期,点赞数,评论数,转发数,话题,Time
量子位,#腾讯云上架Llama2等主流大模型# 最新消息，腾讯云TI平台已经全面接入Llama 2、Falcon、Dolly、Vicuna、Bloom、Alpaca等20多个主流模型，覆盖智能对话、文本生成、写作等多个不同场景。不仅如此，腾讯云还支持系列模型的直接部署调用、应用流程简单、可全程低代码操作，成为国内第一批上架和支持开源模型的大模型厂商。,2023-08-16,8,2,4,腾讯云上架Llama2等主流大模型,2023-08-16 14:53:32
量子位,#陶哲轩独作新论文# 陶哲轩又发新论文了！这也是时隔一年，他再次独立发表新论文。（arXiv显示上一篇独作论文发表时间是在去年2月）这篇新论文依旧与陶哲轩钻研的数论领域有关。它证明了著名数学家埃尔德什·帕尔（Erdős Pál）提出的一个交错素数级数猜想，在哈代-李特尔伍德素数k元组猜想成立的条件下，是成立的。（当然，哈代-李特尔伍德素数k元组猜想也是一个悬而未解的猜想，因此这项研究只是部分证明，并没有完全解决）这项研究，还用到了他在几年前与合作者共同提出的一个素数随机模型。一起来看看：陶哲轩新论文：部分证明著名素数猜想，新方法用到了自己的旧模型,2023-08-16,12,1,1,陶哲轩独作新论文,2023-08-16 14:40:34
量子位,#ResNet孙剑何恺明团队加冕未来科学大奖##旷视张祥雨成最年轻获奖人# 今天，2023未来科学大奖揭晓，三大奖项共8人获奖：柴继杰和周俭民获得“生命科学奖”赵忠贤和陈仙辉获得“物质科学奖”何恺明、孙剑、任少卿和张祥雨获得“数学与计算机科学奖”每个奖项奖金分别为100万美元。【数学与计算机科学奖】何恺明、孙剑、任少卿和张祥雨四人获奖的研究工作是残差学习ResNet，目前论文在Google Scholar的引用次数超过18万次。2012年-2016年期间，四人在微软亚洲研究院完成了这项工作，任少卿和张祥雨当时是实习生。何恺明，刚离开Meta的FAIR，并在7月底官宣将于2024年加入MIT EECS（电子工程和计算机科学系）。孙剑，生前担任旷视首席科学家、旷视研究院院长。2022年6月14日，孙剑因突发疾病抢救无效不幸去世。任少卿，现任蔚来自动驾驶研发首席专家、助理副总裁。现场与何恺明、任少卿、张祥雨进行了视频连线。何恺明连线时笑谈，接到电话的时候非常意外，他当时正在游泳，上岸过后看到很多未接来电，最后是湿着头发获知了得奖消息：我们的团队非常年轻，包含了80后和90后的成员，祥雨和少卿是未来科学大奖最年轻的获得者。很感谢奖项对年轻人的认可，希望能激励更多年轻人投身科学领域。任少卿特别感谢了MSRA提供的研究环境，以及孙剑提供的教导和帮助，“他教导我做不仅有创新，同时真正有效的方向，深刻地影响到了我们每个人此后持续地工作”。“我的两位导师，尤其是我的mentor何恺明和我在MSRA的指导老师孙剑，让我们始终坚持简单和本质的原则。”张祥雨同样表达了对孙剑的感谢，“尤其是已故的孙老师，我永远记得他的教导，‘持续创新，拓展认知边界’。”获奖理由：奖励他们提出深度残差学习，为深度学习提供的基础贡献。ResNet本身虽为计算机视觉领域研究，但其核心思想残差连接已经跨界成为现代深度学习模型的基本组件。开启上一次AI热潮的AlphaGo Zero就是结合了ResNet+强化学习+蒙特卡洛搜索共同完成。而开启最新AI热潮的ChatGPT，其中的“T”也就是Transformer网络中同样使用了残差连接。张祥雨，现任旷视科技研究院基础科研负责人。,2023-08-16,7,1,5,"ResNet孙剑何恺明团队加冕未来科学大奖,旷视张祥雨成最年轻获奖人",2023-08-16 14:18:03
量子位,#讯飞星火大模型v2.0发布# 用Python画红色的心形线、画出马鞍面方程三维立体图并设置渐变色；用代码生成贪吃蛇小游戏……又或者直利用小视频做成表情包GIF图，只需一两句话就可以迅速搞定。讯飞星火2.0，来了。此次主要针对代码能力和多模态能力核心升级，并同时发布了一揽子搭载大模型能力的应用和产品：代码快速生成或者改Bug的智能编程助手iFlyCode1.0，能够进行视频创作的讯飞智作2.0，还有帮助教师设计教学活动、一键生成课件的星火教师助手，面向学生口语练习的星火语伴2.0，讯飞AI学习机也升级AI编程空间和AI创意画板。此外，科大讯飞还和华为联合发布讯飞星火一体机，为每一家企业提供专属的大模型，联合打造全国产化算力底座。网页链接,2023-08-16,7,1,5,讯飞星火大模型v2.0发布,2023-08-16 09:49:19
互联网的那点事,韩国科学技术高等研究院（KAIST）的工程师和研究人员正在开发一种人形机器人，它可以驾驶飞机，而是无需对驾驶舱进行修改和改造！该机器人名为”Pibot”，可以像人类飞行员一样操作飞机的所有单一控制。Pibot能够通过高精度控制技术灵活操作飞行仪器，即使在飞机中遇到严重振动也能做到。Pibot还可以记忆复杂的自然语言手册，增强了其在各种飞机之间的适应性。其记忆力如此之大，以至于可以记住全球所有的Jeppesen航空导航图表，这对人类飞行员来说是不可能的。Pibot还利用了大型语言模型（LLM）的最新进展，可以理解和记忆最初为人类编写的手册。这得益于ChatGPT等大型语言模型系统的技术突破。Pibot预计将进行无误差飞行，并能够在紧急情况下比人类反应更快。研究团队还正在开发和测试自己的自然语言模型，以便Pibot在没有互联网连接的情况下进行查询。Pibot还可以与飞机直接通信，并与空中交通控制员和驾驶舱内的人类进行语音合成通信。Pibot的人形设计使其能够无缝地替代人类在驾驶汽车、操作坦克甚至指挥海上船只等角色。该机器人仍在开发中，预计将于2026年完成。项目由韩国国防发展局（ADD）委托，未来可能有军事应用。 互联网的那点事的微博视频,2023-08-16,34,10,14,,2023-08-16 23:15:37
互联网的那点事,视觉中国实控人为10名一致行动人，共持有公司55.39%股份。分别为廖道训、吴玉瑞、吴春红、柴继军、姜海林、陈智华、袁闯、李学凌、高玮、梁世平。视觉中国董事长廖杰为加拿大国籍，总裁梁军为美国国籍， 副董事长吴斯远曾任康佳集团股份公司董事长。柴继军则是记者出身，创始人之一。 ,2023-08-16,2186,80,229,,2023-08-16 19:44:13
互联网的那点事,"获奖团队提出了深度残差学习,使神经网络能够达到前所未有的深度，获得以前难以实现的能力，促成了多个突破性的成果——包括AlphaGo，AlphaFold和ChatGPT。2023未来科学大奖揭晓：何恺明、孙剑、任少卿、张祥雨获数学与计算机科学奖 ",2023-08-16,14,2,4,,2023-08-16 12:34:24
互联网的那点事,大家都看过小米MIX Fold3了吧？发布会上雷军谈到了小米的高端化之路，用了三年时间和百亿的投入来积累经验。他说，最高端的产品一定要让人用得舒服，不只是参数好看，还要用起来爽。小米现在真的变了，不再只看参数。[社会社会]看看这次MIX Fold3的首销成绩就知道，比上一代多卖了2.25倍，还打破了小米自己的记录！折叠手机已经很接近普通手机体验了，感觉要成🤔,2023-08-16,39,40,1,,2023-08-16 11:50:42
互联网的那点事, ,2023-08-16,704,125,274,,2023-08-16 10:10:24
互联网的那点事,据华盛顿邮报报道，包括 Instagram、Facebook、Threads、Substack、纽约时报和 Bluesky 等网站的短链接都被限流，X（推特）的推文虽然支持这些外链，但用户点击之后会延迟 5 秒时间，然后再开始加载网站。I这个延迟设置最早由 Hacker News 平台网友发现，X平台用户点击“NYTimes.com”或“threads.net”的链接，t.co 短链接会等待 5 秒时间再加载正确的网站。华盛顿邮报认为 X限速的这些平台，其共同的特点是吐槽埃隆・马斯克（Elon Musk），对马斯克持负面态度。,2023-08-16,45,7,6,,2023-08-16 09:57:24
互联网的那点事,恒大8月14日晚间公布的一系列公告。在公告中，丁玉梅被称为“独立于本公司及其关联人士的第三方”，并未如此前一般被列为许家印的配偶。因港交所将配偶定义为上市公司主要董事、首席执行官或主要股东的联系人，须遵守一定的关连交易规定。此举被质疑或为“技术性离婚”，丁玉梅可在财务上与许家印进行分割，规避债务等问题。,2023-08-16,23,10,3,,2023-08-16 09:49:38
钛媒体APP,【直播 | 供应链出海之SHEIN模式可以复制到其他行业么？| #出海参考#】🛍在海外闷声发大财的SHEIN，离不开强大供应链的支持：“小单快反+柔性供应链” 是对全球市场的降维打击，也是SHEIN快速崛起的秘密之一🎬SHEIN模式可以复制到医疗行业么？医疗行业能从SHEIN身上得到哪些供应链方面的借鉴？如何管理好出海制造业的供应链？⏰今晚19:00 钛媒体「出海参考」联合「数字价值观察室」邀请跨行业供应链专家 医鹭久歌COO 蔡南雄，与您共同探讨  钛媒体APP的微博视频 SHEIN模式可以复制到其他行业么？,2023-08-16,2,0,1,出海参考,2023-08-16 18:43:45
钛媒体APP,【央行增加支农支小再贷款额度350亿元，支持做好6省市抗灾救灾及灾后重建金融服务工作】 钛媒体App 8月16日消息，据央行官网消息，为贯彻落实习近平总书记关于防汛救灾工作的重要指示精神和8月8日国务院常务会议有关精神，中国人民银行决定增加河北、北京、黑龙江、吉林、福建、重庆6省（市）支农支小再贷款额度350亿元，支持这些受灾严重地区抗灾救灾及灾后重建金融服务工作，加强对受灾地区的经营主体特别是小微企业、个体工商户，以及农业、养殖企业和农户的信贷支持。,2023-08-16,0,0,0,,2023-08-16 22:27:15
钛媒体APP,【深圳：依法打击蓄意炒作、造谣抹黑民营企业和企业家的“网络黑嘴”】 钛媒体App 8月16日消息，深圳市印发《关于促进民营经济做大做优做强的若干措施》，推出20条举措，措施提到，大力培育弘扬优秀企业家精神。讲好优秀民营企业和企业家故事，按国家和省有关规定定期表彰一批民营企业和企业家，持续探索对优秀民营企业和企业家的激励机制。依法打击蓄意炒作、造谣抹黑民营企业和企业家的“网络黑嘴”和“黑色产业链”，营造尊重、支持民营企业家成长的社会氛围。,2023-08-16,2,0,1,,2023-08-16 22:25:49
钛媒体APP,【国务院总理李强：要着力扩大国内需求，继续拓展扩消费、促投资政策空间，提振大宗消费】 钛媒体App 8月16日消息，国务院总理李强主持召开国务院第二次全体会议，对做好下一步工作进行再部署、再推进。李强强调，要着力扩大国内需求，继续拓展扩消费、促投资政策空间，提振大宗消费，调动民间投资积极性，扎实做好重大项目前期研究和储备。要着力构建现代化产业体系，加快用新技术新业态改造提升传统产业，大力推进战略性新兴产业集群发展，全面加快制造业数字化转型步伐。要着力深化改革扩大开放，深入实施新一轮国企改革深化提升行动，优化民营企业发展环境，推动外贸稳规模优结构，更大力度吸引和利用外资。要着力促进区域城乡协调发展，深化落实主体功能区战略，深入实施新型城镇化战略和乡村振兴战略，巩固拓展脱贫攻坚成果。要着力防范化解重大风险，有力有序有效推进重点领域实质性化险。要着力保障和改善民生，加大困难群众社会救助兜底保障力度，多渠道促进就业增收。要着力强化防灾减灾救灾和安全生产监管，切实做好灾后恢复工作，深入开展安全生产风险隐患排查整治，最大限度保障人民群众生命财产安全。（央视新闻）,2023-08-16,0,1,0,,2023-08-16 22:24:56
钛媒体APP,"【#腾讯员工一年减少6000余人#】 8月16日，腾讯发布2023年第二季度财报，财报显示，2023年6月30日，本集团有104,503名雇员（2022年6月30日：110,715名）。本集团聘用的雇员数目视乎需要而不时有所变更，而雇员酬金亦根据业内惯例厘定。#腾讯第二季度净利润375.48亿元# 腾讯该季度营收1492亿元，上年同期营收1340.34亿元，市场预期1519.55亿元；第二季度净利润261.71亿元，同比增长41%。",2023-08-16,1,1,1,"腾讯员工一年减少6000余人,腾讯第二季度净利润375.48亿元",2023-08-16 20:29:23
钛媒体APP,【李强主持召开国务院第二次全体会议】 钛媒体App 8月16日消息，李强主持召开国务院第二次全体会议强调，全面落实党中央决策部署，坚定不移推动高质量发展，大力提升行政效能，为完成各项任务提供有力保障。（央视新闻） ,2023-08-16,0,0,0,,2023-08-16 20:03:11
钛媒体APP,【种子轮4650万美金，英伟达与Benchmark共投AI初创企业MindsDB】 钛媒体App 8月16日消息，最近，英伟达连投9家AI公司，涵盖了B端与C端、大模型与应用、AI与视频的结合、AI与生物医药的结合、人形机器人，甚至开始布局更底层的云服务，以确保其AI芯片仍然是云服务商运营不可或缺的一部分，并挑战占据主导地位的传统云服务厂商。上周，英伟达再次投了一家AI初创企业MindsDB，这次则是中间层。而除了英伟达外，其投资人还包括了Benchmark、Mayfield、YC、Walden Catalyst以及专投开源项目的OpenOcean等，使其整个种子轮融资金额达到了4650万美金，整体融资额则达到了5000万美金。据悉，MindsDB可以看成一个AI虚拟数据库，其使命是通过让全球软件开发者能够在其产品中实现AI能力。通过其解决方案，可以使开发者无论是否了解AI，都能够生成、管理和整合AI模型到现有的软件基础架构中。（格隆汇）,2023-08-16,0,0,0,,2023-08-16 20:01:32
钛媒体APP,【四川一城区鼓励房地产开发商降价促销，团购优惠不限制跌幅】 钛媒体App 8月16日消息，四川省雅安市经开区日前发布《支持刚性和改善性住房需求确保房地产市场平稳健康发展的十五条措施》。文件除了在对居民购房给予补贴之外，比较引人瞩目的是鼓励房地产企业促销，团购优惠不限制跌幅。“经开区15条”明确提出，全力支持房地产开发企业积极开展针对党政机关、企事业单位职工、医务人员、教师、外来务工人员、三区在外工作人员等群体购买商品房的团购活动，开发企业团购优惠价格不计入商品房备案价格跌幅比例范围。（第一财经）,2023-08-16,1,0,0,,2023-08-16 20:00:27
钛媒体APP,#正经知识研究站#  斑马的底色是什么颜色？  网页链接 ,2023-08-16,62,0,0,正经知识研究站,2023-08-16 18:12:08
钛媒体APP,【又见“公章争夺战”：中信信托一贵州项目印鉴外借时遭抢夺】 钛媒体App 8月16日消息，从相关渠道获得一封中信信托有限责任公司（中信信托）写给中国国际经济咨询有限公司（中信咨询）的感谢信，信中提及，8月11日，中信咨询驻场中信信托某贵阳项目，在印鉴外借途中发生抢夺印鉴的突发情况，两名同事面对抢夺印鉴这一突发情况，没有丝毫迟疑，勇敢的将印鉴追回。虽然感谢信中并未提及抢夺印鉴的一方，但一位购买了君琨基金的信托投资者表示，该信托产品底层为融创集团在贵阳、成都和绍兴的三个地产项目。 (界面),2023-08-16,0,1,0,,2023-08-16 17:42:02
钛媒体APP,【碧桂园地产集团：“19碧地03、20碧地03、20碧地04”兑付存在重大不确定性】 钛媒体App 8月16日消息，碧桂园地产集团有限公司公告，根据相关规定，“19碧地03”、“20碧地03”、“20碧地04”将自8月18日起按照《通知》有关规定转让并继续停牌。当前公司债券兑付存在重大不确定性，为保障债券持有人权益，公司将严格按照相关债券《募集说明书》及《债券持有人会议规则》等文件约定落实偿债保障措施。,2023-08-16,0,0,0,,2023-08-16 17:27:54
钛媒体APP,叮咚～福利来袭！我正在直播间发红包，千万不要错过，一起来瓜分～更多惊喜我在这里等你！钛媒体APP的微博视频 ,2023-08-16,0,0,0,,2023-08-16 16:57:13
钛媒体APP,#腾讯第二季度净利润375.48亿元# 【腾讯控股第二季度净利润261.71亿元，同比增长41%】 钛媒体App 8月16日消息，腾讯发布2023年第二季度财报，该季度营收1492亿元，上年同期营收1340.34亿元，市场预期1519.55亿元；第二季度净利润261.71亿元，同比增长41%。 ,2023-08-16,1,0,0,腾讯第二季度净利润375.48亿元,2023-08-16 16:46:19
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜今日港股收评：恒指收跌1.36%，恒大汽车跌超16%】8月16日，港股三大指数下跌。截至收盘，恒生指数跌1.36%，报18329.30点；恒生科技指数跌1.27%，报4126.13点；国企指数跌1.47%，报6272.66点。今日，南下资金净流出8.82亿港元，其中港股通（沪）净流入6.95亿港元，港股通（深）净流出15.77亿港元。盘面上，大型科技股多数下跌，蔚来跌超5%，小鹏汽车、商汤跌超3%；港口航运股普跌，海丰国际跌超11%，东方海外国际、远航港口跌超4%；汽车股继续维持跌势，蔚来跌超5%，小鹏汽车、零跑汽车跌超3%；农产品股大跌，洪九果品跌超16%；影视娱乐股普涨，数字万国涨超6%，力天影业跌超4%；内房股回暖，龙湖集团、融创中国涨超3%，碧桂园、美的置业涨超2%。消息面：1、中银证券表示，今明两年集装箱船的交付量将会明显增加，后续集运市场运价仍将面临一定压力，但一定程度上供给端的压力或将部分被班轮公司通过减速航行和停航的举措所抵消，或者被因争夺市场份额的“价格战”进一步加剧。2、近期多家新能源车企开启新一轮优惠促销。其中，特斯拉刚降完主力车型，高端车型再次降价，Model S现车75.49万元起售，原价80.89万元；Model X现车83.69万元起售，原价89.89万元。特斯拉此轮降价最高达到6.2万元。3、据猫眼专业版数据，电影《孤注一掷》累计票房突破20亿，2023年暑期档共4部影片票房突破20亿，创下影史暑期档新高。分别为《消失的她》《八角笼中》《封神第一部》《孤注一掷》。4、8月15日，中国人民银行官网发布消息称，2023年8月15日人民银行开展2040亿元公开市场逆回购操作和4010亿元中期借贷便利（MLF）操作， 其中MLF中标利率2.5%，较此前2.65%下调15个基点。多位市场分析人士表示，MLF利率下调，有助于带动LPR利率同步调降，有助于降低房贷利率，促进房地产复苏回暖。5、恒大汽车尾盘再度跳水，最终收跌16.18%，报1.45港元/股，该股此前一度因纽顿集团以对恒大汽车进行5亿美元的战投股价大涨。但查阅资料后发现，这家总部位于阿联酋迪拜的电动汽车企业创始人为41岁的中国人吴楠。在翻阅纽顿近三年的年报后发现，2020年、2021年和2022年，纽顿均无营收，截至2022年末，公司持有的现金及现金等价物约2.119亿美元。6、诺辉健康午后跳水，一度跌近16%，最终收跌6.88%，报18.42港元/股。针对J Capital Investment发布诺辉健康财务数据造假的调查报告，诺辉健康相关负责人称：关注到香港做空机构J Capital Investment的报告，该报告信息严重歪曲事实，意图伤害我公司声誉。我们将采取法律手段追责并保护公司的合法权益。我们在港交所发布的信息均真实合规。下周一下午港交所盘后，静默期后，我们将会召开系列投资人沟通会和媒体交流会，公开透明沟通公司发展和业绩信息。,2023-08-16,0,0,0,"基金 股票,钛媒体每日收评",2023-08-16 16:43:13
钛媒体APP,【印度不再从中国进口手机：每年1.8亿支的订单没了】 钛媒体App 8月16日消息，近日有消息称，近年来，随着印度在手机制造的产业生态日渐完备，它已经几乎不再需要从中国进口手机整机。数据统计显示，2014年，中国每年向印度出口的手机数量可达1.8亿部，而到2022年，这一数字降至219万部。过百亿的资金正在涌入印度的制造业，大量的印度年轻人聚集在印度诺伊达、哈里亚纳邦等地的工业园区，开始为来自全球主流智能手机品牌的雇主打工。在完成组装环节后，这些手机就会被运往包括美国、英国等多个国家直接进行销售。目前，中国的手机制造商小米、OPPO和vivo都已经实现了在印度的生产制造。同时，三星目前能在印度制造所有的旗舰手机，苹果公司计划到2025年将25%的生产转移到印度。而在两年前并不是这样。“苹果和三星在过去两年里实现了显著增长。”Counterpoint高级分析师Shilpi Jain表示，印度政府正在推动智能手机制造商增加本地价值，包括制造本地化。（第一财经）,2023-08-16,0,2,1,,2023-08-16 16:38:24
钛媒体APP,【推动新能源汽车下乡，三年内浙江将在乡村至少建90万个充电桩】 钛媒体App 8月16日消息，为扩大新能源汽车消费，促进乡村全面振兴，到2025年，浙江全省将累计建成充电桩230万个以上、乡村不少于90万个，其中建成公共充电桩12万个、乡村不少于2万个，满足400万辆以上新能源汽车充电需求；新能源汽车年销量达到100万辆以上，建成新能源汽车维保服务网点超500家；全省车桩比降至1.5:1。,2023-08-16,0,0,0,,2023-08-16 16:34:38
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜今日A股收评：沪指收跌0.82%，券商、地产股走高】截止8月16日收盘，沪指报3150.13点，跌0.82%，成交额为3036亿元（上一交易日成交额为3008亿元）；深成指报10579.56点，跌0.94%，成交额为4006亿元（上一交易日成交额为4057亿元）；创业板指报2132.97点，跌0.73%，成交额为1887亿元（上一交易日成交额为1912亿元）。两市全天成交额7042万元，与上一交易日基本持平，近4000股下跌。今日，北上资金净流出26.29亿元，其中沪股通净流出29.40亿元，深股通净流入3.11亿元。板块方面，证券板块持续拉升，华林证券涨停，信达证券、首创证券涨超7%；房地产开发涨幅居前，天房发展、渝开发、京投发展等多股涨停；新型城镇化板块午后拉升，山水比德一度20cm涨停，收涨13.78%，苏州规划涨超13%；互联网金融板块上涨，慧博云通20CM涨停，赢时胜涨超13%；算力概念震荡下挫，润泽科技跌超12%，科大讯飞跌超8%；通信设备板块走低，鼎通科技跌超10%，兆龙互连跌超7%。消息面：1、知情人士称中国正在考虑下调股票交易印花税税率。这将是2008年以来的首次下调，也是提振中国股市信心的重大举措。知情人士称，根据中国国务院的指示，包括财政部在内的监管机构正在讨论起草方案。有关下调时机和幅度的细节尚未确定，也不能保证中国高级领导层会批准该方案。2、中国人民银行官网8月15日发布公告，为对冲税期高峰等因素的影响，维护银行体系流动性合理充裕，2023年8月15日人民银行开展2040亿元公开市场逆回购操作和4010亿元中期借贷便利（MLF）操作，中标利率分别为1.80%，2.5%，上次分别为1.90%，2.65%。3、浙商证券指出，AI选股进入“去伪存真”阶段，下半年看好AI应用迎来政策与需求共振。一方面，大模型监管政策不断完善，全面商用化的时点渐行渐近。另一方面，国内软件的大模型应用产品将在下半年密集发布。4、国家统计局数据显示，7月份，70个大中城市商品住宅销售价格上涨城市个数减少，各线城市商品住宅销售价格环比持平或下降、同比有涨有降。,2023-08-16,0,0,0,"基金 股票,钛媒体每日收评",2023-08-16 16:13:03
钛媒体APP,【快30了还在做基础岗 该继续在大城市还是回老家？| #职场研究所#】“30岁焦虑”如何应对？努力没有结果、发展迷茫，是哪里出了问题？如何提升自己的信心或者优势？近年，大批年轻人润离一线， 涌入二线，他们的现状如何？本期钛媒体《职场研究所》邀请到 职业生涯规划师@Tracy谈晓娟 、北京云政律师事务所@卜若梁  聊聊职场年龄焦虑。直播回放：网页链接 快30了还在做基础岗 该继续在大城市还是回老家？,2023-08-16,1,0,1,职场研究所,2023-08-16 15:44:27
钛媒体APP,【诺辉健康被指财务造假，回应：报告严重歪曲事实，将采取法律手段追责】 钛媒体App 8月16日消息，财经咨讯服务媒体Capitalwatch发布了一份诺辉健康财务数据造假的调查报告，报告指出，诺辉公司通过不断压货方式，营造九成虚假销售收入。今日盘中，诺辉健康一度急跌20%，截至发稿，跌幅收窄至9%。对此，诺辉健康回复钛媒体App称，“我们关注到香港做空机构J Capital Investment的报告。该报告信息严重歪曲事实，意图伤害我公司声誉。我们将采取法律手段追责并保护公司的合法权益。我们在港交所发布的信息均真实合规。下周一下午港交所盘后，静默期后，我们将会召开系列投资人沟通会和媒体交流会，公开透明沟通公司发展和业绩信息。”据了解，诺辉健康将于8月21日（下周一）港交所盘后发布2023年中期业绩。,2023-08-16,0,0,0,,2023-08-16 15:37:28
钛媒体APP,【《北京市促进机器人产业创新发展的若干措施》印发】 钛媒体App 8月16日消息，北京市经济和信息化局印发 《北京市促进机器人产业创新发展的若干措施》提出，组织实施机器人产业“筑基”工程，发布产业关键技术攻关清单，围绕机器人操作系统、高性能专用芯片和伺服电机、减速器、控制器、传感器等关键零部件，以及人工智能、多模态大模型等相关技术，支持企业组建联合体，通过“揭榜挂帅”聚力解决机器人产业短板问题和“卡脖子”技术难题。根据攻关投入予以支持，最高3000万元。,2023-08-16,0,0,0,,2023-08-16 15:35:56
钛媒体APP,【充电10分钟行驶800里？宁德时代发布神行超充电池】 钛媒体App 8月16日消息，宁德时代发布新产品神行超充电池，这是全球首款磷酸铁锂4C超充电池，可实现“充电10分钟，行驶800里”。电池将于2023年底量产，2024年一季度上市。 #宁德时代# ,2023-08-16,0,1,1,宁德时代,2023-08-16 15:26:06
钛媒体APP,【国家发改委：推进虹桥国际开放枢纽区域内智能网联汽车测试牌照和测试结果互认互通】 钛媒体App 8月16日消息，国家发改委印发《关于推动虹桥国际开放枢纽进一步提升能级的若干政策措施》。其中提出，推进虹桥国际开放枢纽区域内智能网联汽车测试牌照和测试结果互认互通，支持在虹桥—昆山—相城、嘉昆太协同创新圈等区域构建智能网联汽车道路测试区，率先开放跨省市道路测试。,2023-08-16,0,0,0,,2023-08-16 15:20:48
钛媒体APP,【国家发改委：支持虹桥商务区内符合条件的企业率先试点跨国公司本外币一体化资金池政策】 钛媒体App 8月16日消息，国家发展改革委发布关于印发《关于推动虹桥国际开放枢纽进一步提升能级的若干政策措施》的通知。其中指出，支持虹桥商务区打造“丝路电商”合作先行区辐射引领区，率先与相关国家合作试点国际高标准电子商务规则，探索互利共赢的合作新模式。支持虹桥商务区内符合条件的企业率先试点跨国公司本外币一体化资金池政策，允许主办企业在一定额度内购汇，允许跨国公司在境内办理境外成员企业本外币境外集中收付业务，赋予企业更多资金汇兑自主权。,2023-08-16,0,0,0,,2023-08-16 15:19:06
钛媒体APP,【特斯拉下调Model S/X售价】 钛媒体App 8月16日消息，据特斯拉官方微信，特斯拉再次降价，Model S现车75.49万元起售，原价80.89万元；Model X 现车83.69万元起售，原价89.89万元。 ,2023-08-16,0,0,0,,2023-08-16 13:25:28
钛媒体APP,【恒大回应许家印离婚传闻：不清楚，没有消息】#恒大公告未将丁玉梅称为许家印配偶#  #许家印被传离婚# 钛媒体App 8月16日消息，8月16日，“许家印离婚”的说法在网上流传。起因是中国恒大8月14日夜间发布的公告中，丁玉梅女士被定义为“独立于本公司及其关联人士的第三方”，并未如此前一般被列为许家印的配偶。恒大方面对此表示“不清楚，没有消息”。此前，在中国恒大发布的2021年中期报告中，丁玉梅女士仍然是以“许太太”的名义出现。（上证报）,2023-08-16,1,1,1,"恒大公告未将丁玉梅称为许家印配偶,许家印被传离婚",2023-08-16 13:05:52
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜港股午评：恒指跌1.39%报18323.22点，恒大汽车跌近7%】钛媒体App 8月16日消息，香港恒生指数跌1.39%，报18323.22点，恒生科技指数跌1.28%，报4125.49点，国企指数跌1.36%，报6279.94点，红筹指数跌0.31%，报3615.66点。板块方面，汽车经销商概念股、在线教育概念股领涨；体育用品概念股、物业租赁概念股领跌。远洋集团涨超13%，恒大汽车跌近7%，阿里巴巴-SW跌1.86%，腾讯控股跌1.14%，京东集团-SW跌0.91%，小米集团-W跌0.34%，网易-S涨0.18%，美团-W跌1.79%，快手-W跌2.4%，哔哩哔哩-W跌2.99%。,2023-08-16,0,0,0,"基金 股票,钛媒体每日收评",2023-08-16 12:23:10
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜A股午评：沪指跌0.25%报3168.32点，证券板块领涨】钛媒体App 8月16日消息，A股三大指数早盘小幅调整，截止收盘，沪指跌0.25%，报3168.32点，深成指跌0.22%，报10655.8点，创业板指跌0.03%，报2148.04点，科创50指数跌0.53%，报912.61点。板块题材上，证券、房地产开发、互联网金融涨幅居前，供销社、AI概念股跌幅居前。盘面上，证券板块领涨，华林证券、信达证券双双涨停，首创证券涨停炸板。房地产开发涨幅居前，天房发展、渝开发双双涨停。供销社概念领跌，中农立华、浙农股份等跌近4%。AI概念股跌幅居前，科大讯飞跌超7%，鸿博股份、拓维信息等纷纷跟跌。总体上个股跌多涨少，两市近2700只个下跌。沪深两市今日成交额4432亿，较上个交易日放量155亿。北向资金方面，沪股通早盘净流出29.12亿，深股通早盘净流出7.27亿。,2023-08-16,0,0,0,"基金 股票,钛媒体每日收评",2023-08-16 11:38:42
钛媒体APP,【钉钉内测个人版，AI服务限时免费】 钛媒体App 8月16日消息，钉钉个人版正式启动内测，所有人可在钉钉官网申请加入测试。申请通过后，用户可抢先体验各类AI服务，目前文生文、文生图、角色化对话以及AI创作等服务均限时免费。钉钉个人版负责人表示，除了支持升级会员版本提高功能权益外，钉钉个人版在商业化设计方面，也将率先推出“算粒”这一AI服务的计量单位，用户使用 AI 问答、AI 图片将会消耗不同数量的算粒，消耗完之后将只能使用免费的限额次数，或者增购算粒。,2023-08-16,0,0,0,,2023-08-16 10:45:33
