WeiboID,正文,日期,点赞数,评论数,转发数,话题,Time
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜今日美股收评：美股周三收跌，美联储纪要暗示可能继续加息】北京时间8月17日早晨，美股周三收跌，主要股指连续第二个交易日下滑。美联储7月货币政策会议纪要称通胀风险要求进一步收紧政策，暗示可能继续加息。截至收盘，道指跌0.52%，报34765.74点；纳指跌1.15%，报13474.63点；标普500指数跌0.76%，报4404.33点。盘面上，大型科技股多数收跌，苹果收跌 0.5%，微软收跌 0.24%，谷歌收跌 0.89%，亚马逊跌 1.89%，亚马逊用生成式AI总结用户评论，自动筛取精华评论，英伟达跌 1.03%，Meta跌 2.54%，特斯拉跌 3.16%，ASML跌0.81%，三星电子第二季度出售阿斯麦和比亚迪股份，以确保现金流，INTC跌3.57%，消息称英特尔放弃54亿美元收购以色列高塔半导体，将支付3.53亿美元分手费；中概股多数收跌，KWEB跌1.71%，台积电涨 0.11%，阿里跌 2.7%，阿里巴巴旗下淘天集团发布新绩效管理制度，目标要扩大一线员工发展空间，拼多多涨 0.23%，京东跌 3.03%，23Q2营收为2879亿元，去年同期为2676亿元，百度跌 3.52%，理想跌 0.74%，蔚来跌 3.63%，小鹏跌 3.29%，华住跌 1.54%，新东方跌 0.16%，瑞幸咖啡跌 2.39%，富途涨 1.93%，名创优品跌 4.24%，EH跌 4.69%，腾讯控股ADR跌2.94%，Q2营收1492亿元，同比+11.32%，净利261.7亿元，同比+41%，二季度员工减少约1700人。消息面1、美东时间周三下午2点，美联储公布7月货币政策会议纪要。在7月会议上，美联储将利率上调至超过22年来的最高水平。会议纪要称通胀风险可能要求进一步收紧政策。只有两名美联储官员倾向于在7月份保持利率稳定，多数美联储官员认为通胀存在“重大”上行风险。虽然6月份公布的点阵图显示多数官员倾向于年内再加息两次，但鲍威尔在7月份利率决定公布后强调，美联储会逐次会议作出决定。2、周三经济数据面，美国7月新屋开工总数年化145.2万户，预期144.8万户，前值143.4万户。美国7月份制造业产值出现三个月来首次增长，汽车产量激增帮助推动制造业企稳。3、英伟达A800向中国大陆客户交货或需排到明年一季度。此外英伟达与Benchmark共投AI初创企业MindsDB。瑞银分析师Timothy Arcuri重申了对英伟达的“买入”评级，并将目标股价从800美元提高到850美元。4、西方石油同意以11亿美元现金收购加拿大碳捕获初创公司CarbonEngineering，该交易预计将于今年年底前完成，需要监管部门的批准。5、财报方面，塔吉特第二季度调整后每股盈利超出预期；CAVA Group第二财季收入同比增长62.4%；京东第二财季营收为2879亿元人民币，同比增长7.6%；波音任命柳青为波音中国总裁。6、纽约商品交易所9月交割的西德州中质原油（WTI）期货价格下跌1.61美元，跌幅为2%，收于每桶79.39美元。其他市场面，纽约商品交易所10月交割的黄金期货价格收跌0.35%，报1909.80美元/盎司。12月黄金期货收跌0.35%，报1928.30美元/盎司。美联储会议纪要公布后，黄金跌破1900美元/盎司，因为美联储会议纪要显示更多的加息可能性。,2023-08-17,0,0,0,"基金 股票,钛媒体每日收评",2023-08-17 10:21:08
钛媒体APP,【在岸人民币兑美元跌破7.31，为去年11月以来首次】 钛媒体App 8月17日消息，在岸人民币兑美元跌破7.31，为去年11月以来首次。 ,2023-08-17,0,1,0,,2023-08-17 10:17:29
钛媒体APP,【国家发改委等部门：支持光伏设备制造企业通过自主回收、联合回收或委托回收等模式，建立分布式光伏回收体系】 钛媒体App 8月17日消息，国家发展改革委等部门发布关于促进退役风电、光伏设备循环利用的指导意见，其中提到，完善设备回收体系。支持光伏设备制造企业通过自主回收、联合回收或委托回收等模式，建立分布式光伏回收体系。鼓励风电、光伏设备制造企业主动提供回收服务。支持第三方专业回收企业开展退役风电、光伏设备回收业务。支持发展退役新能源设备拆除、运输、回收、拆解、利用“一站式”服务模式。鼓励生产制造企业、发电企业、运营企业、回收企业、利用企业建立长效合作机制，畅通回收利用渠道，加强上下游产业衔接协同。引导风电机组拆除后进行就地、就近、集中拆解。引导再生资源回收企业规范有序回收废钢铁、废有色金属等再生资源。网页链接,2023-08-17,0,0,1,,2023-08-17 09:57:04
钛媒体APP,【美联储会议纪要：通胀风险可能要求进一步收紧政策】 钛媒体App 8月17日消息，美联储会议纪要显示：通胀风险可能要求进一步收紧政策；多数美联储官员认为通胀存在“重大”上行风险；两名美联储官员倾向于在7月份按兵不动；多位与会者警告政策意外过度收紧的风险；美国经济前景的不确定性仍然较高，未来的美联储政策决定将要看数据的整体表现；一些与会者认为经济风险变得更加平衡；美联储内部研究人员撤销对经济衰退的预测，预计失业率小幅上升；尽管经济保持坚韧，但一些与会者认为增长面临下行风险；官员们认为政策滞后性带来高度不确定；与会者表示，尽管出现劳动力需求更加平衡的迹象，但劳动力市场仍然“非常紧张”；美联储将于9月19-20日举行下一次FOMC货币政策。,2023-08-17,0,0,0,,2023-08-17 09:56:07
钛媒体APP,【OpenAI收购数字产品公司Global Illumination，为创立以来首笔公开收购】 钛媒体App 8月17日消息，北京时间周四凌晨，OpenAI在官网悄悄发了一个公告，宣布收购初创企业Global Illumination并将整个团队纳入麾下，新成员们已经开始参与包括ChatGPT在内的核心产品开发。这笔交易也是OpenAI自2015年创立以来，第一次公开收购，具体的交易条款并没有公开。Global Illumination是一家成立于2021年的初创企业，由Thomas Dimson、Taylor Gordon 和Joey Flynn在纽约创办，这三个人都曾在扎克伯格麾下的Instagram效力过。该公司的主营业务是利用人工智能创建巧妙工具、数字基建和数字体验。,2023-08-17,0,0,0,,2023-08-17 09:55:35
虎嗅APP,#虎夜聊天室# 【不配得感，在年轻人中泛滥】新一代的年轻人是在父母和学校的高要求下成长起来的。常年的规训，会形成一种强烈的自我暗示：我还不够好。这样的心理被称为“冒名顶替综合征”。年轻的人们无法认可自己，认为自己冒名顶替，获得了不属于自己的成绩。内心被不配得感占据，年轻人的心志会被耗损掉。升职本是好事，却让薛丽惶恐。她感觉自己名不副实，觉得是在欺骗大家。升职聚餐上，面对朋友的祝贺，薛丽并不雀跃。朋友觉察到她反常的情绪，问及原因，她展现出强烈的不配得感：“我其实没有那么厉害，身边的人比我优秀且有资历的多了，只是运气好才在项目上做得比较出色。”在朋友眼中，薛丽自学生时期就用功努力，能力过人，进入职场后升职是情理之中的事。但朋友也知晓薛丽的性格，知道薛丽不是在“凡尔赛”，而是真心觉得自己还不够好。时下，不配得感正在年轻人中泛滥。“我还不够好”成为许多人内心强力的自我暗示。中国新一代的年轻人，在应试教育的攀爬中成长。在成长过程中，他们往往被用来与同龄人比较、竞争，很多人因此形成了习惯，不敢相信自己足够优秀。面对夸奖时，比起借此认可自己，薛丽更习惯于暗示自己“我不够好”，“我没有他人想的那么好”。因此，夸奖和升职让她倍感压力，她不相信真实的自己有能力胜任新职位，也担心别人发现她力有不逮。薛丽的情况，很多人感同身受。在不配得感的围剿中，奥利弗从业务员晋升为科长9个月后，仍旧感到恐慌。对他来说，升职后一切都变了。怕满足不了他人的期待，压力令他食欲不振，睡眠差，一直惶惑不安。他36岁了，也想过辞职不干，但更担心家人的怀疑：“妻子和母亲怎么看我？她们会对我失望的。”连续失眠四个晚上后，奥利弗开始为第二天要会见客户感到紧张。他害怕露怯，紧张到胃部痉挛，在床上辗转反侧。安静的夜晚，窗外汽车驶过的声音对他来说异常聒噪。在同事眼中，奥利弗工作态度认真，有同理心，重视与每个人友好相处，同事对他评价很高。在工作中他会得到老板的称赞，但是奥利弗时刻怀疑这些夸奖，认为是他人高估了自己的能力，觉得自己不该获得这些认可。因此，得到的表扬越多，他就越觉得恐惧、亏欠。奥利弗坚信，获得晋升并非基于自己的能力，而是因为他平时为人比较受欢迎，靠假象顶替了一些更为优秀的同事的位置。为了不让上司和下属失望，他对自我的期望值越来越高，要求也日益严苛，最后不堪重负。心理学上，这种情况被称为“冒名顶替综合征”。有冒名顶替综合征的人，总认为成功跟自己的能力关系不大，而是属于偶然，赞赏和褒奖不会使他们相信自己的能力，只会让他们觉得德不配位。感觉自己德不配位，每个取得成就的人几乎都会有过这样的念头，持续的时间因人而异。正确地对待这种感受，才能避免进入冒名顶替综合征的恶性循环中。只要内心还持有“我不够好”的基本信念，迟早还会迷失在内心的哈哈镜迷宫里。不配得感，在年轻人中泛滥（作者：真实故事计划Pro）,2023-08-17,7,0,1,虎夜聊天室,2023-08-17 22:10:00
虎嗅APP,【赚得少，花得多：小城市的年轻人存钱有多难？】小城市的年轻人存钱有多难，只有他们自己心里最清楚。今年以来，关于年轻人储蓄的话题多次登上热搜——“专家称年轻人不应该拼存款”“211女生毕业5年存款5000元”“存款6万元的我裸辞了”……红星资本局7月进行了一次“存钱与消费”的线上调研，调研对象主要为一二线城市20～30岁之间的群体，结果显示，超七成30岁以下年轻人存款不到10万元。过去3年，中国年轻人的消费观念彻底被改变。俗话说，“由俭入奢易，由奢入俭难”，为了存钱，这届年轻人其实真的很拼，他们加入各种小组学习存钱方法，跟着父母一起消费降级，靠着能省则省的意志力，尽量少刷信用卡。但现实是，他们仍旧没有存下多少钱，距离那个“存够100万元退休养老”的梦想越来越远。相比一线城市的高收入，李菲在三线城市的收入明显要低很多。她在一家公司做会计师，每月收入4000元，没有房租烦恼，属于自己赚钱自己花。“我总觉得自己的消费观念特别拧巴，但又具体说不出问题出在哪里。”李菲第一次刷信用卡是去成都旅游，她想着工作这么累，总得犒劳犒劳自己。她以为只要每月分期还的金额不超过当月工资就行，但是她忽略了自己下个月依然会产生新的消费。欠款从3000元到5000元、8000元、1万元……就像中了魔咒一样，她越刷越多，越欠越多。一个月工资4000元，一年总收入4.8万元，李菲的欠款在不吃不喝的情况下需要还一年零半个月。其实从2017年开始，她已经在努力控制消费，也找过一些兼职工作，但还是抵不过支出大于收入的现实。她说她为存钱做过最大的努力是记账，大到买手机，小到买一件衣服、坐一次公交车、买一瓶汽水等都计入记账App，但是后来发现并没有什么作用，记了三个月账后自己主动放弃了，因为记账并没有改变她当下收支不平衡的状况，看着自己的一笔笔开销，反而更加焦虑。艾媒咨询发布的《2022年中国千禧青年消费行为调研分析报告》显示，有接近50%的千禧青年赞同超前消费的观念。2022年年末，后浪研究所与36氪发起微博投票，问“你每个月平均要还花呗/白条/信用卡多少钱？”，共有774位网友参与，结果显示，超过八成年轻人都会超前消费，每月还款5000元以上的人有25.6%，每月还款不到1000元的占比仅15.9%，另外，近四分之一的人每月还款1000～3000元。年轻人为什么存不下钱？有网友将年轻人和父母们的消费观进行了对比，生动又酸涩地反映了两代人对于一件事物的不同看法。父辈：水。我：星巴克、霸王茶姬、茶颜悦色、喜茶、奈雪、一点点、蜜雪冰城……父辈：什么矿泉水20元？回家喝。我：什么矿泉水20元？买两瓶尝尝。父辈：存点钱，万一哪天要用。我：存什么钱，万一明天就死了呢。一边是实用主义，一边是享乐主义，父辈瞧不惯年轻人乱花钱，年轻人又觉得父辈太过节俭亏待了自己。这无关是非对错，只是两代人所处社会环境不同，形成了两种完全不同的消费观念。但不可否认，父辈的节俭生活确实给年轻人带来了还算平顺的成长环境。人们存不下钱最直接的原因就是“赚得少，花得多”，无论哪种方法，年轻人要有存款的前提是降低物欲，在找到开源的方法之前，只能先想方设法去节流。赚得少，花得多：小城市的年轻人存钱有多难？（作者：新生活方式研究院）,2023-08-17,8,1,0,,2023-08-17 21:00:00
虎嗅APP,【年薪12万的博士后，成了好工作的标配】据人社部6月消息，我国博士后制度经过38年的发展，截至当时已累计招收博士后约34万人，设立近7700个博士后科研流动站、工作站。其中，2022年招收人数创新高，达3.2万余人。事实上，如今的博士后似乎已成为半个“学历”，而且在人才就业和相关待遇的问题上扮演着一个微妙的角色。博士的求职竞争日趋激烈，高校门槛今时不同往日。今年6月，某京校2023年专职辅导员岗位拟聘用名单公示，包括两位人大博士，其中一位还是出站博士后。而有些高校科研岗更是直接明确招聘需求——只要35岁以内的博士后。众多博士历经坎坷毕业，仍求职无门，进不去自己理想的学校，不得不加入逐渐“学历化”的博士后行列，“曲线救国”跨过高校门槛。但两三年出站后，高校市场提供的就业机会真会比刚毕业时的好吗？也不一定。用时间换offer，本来就是在赌：时间能跑赢内卷进程。此外，博后基本都处于而立之年，经济、工作压力更为凸显，“临时学术民工”的代称一针见血直指博士后的尴尬处境：不稳定，且贫穷。塔子曾关注到国内Top2的博士后招聘公告，基本年薪标准为12万/年。据网友评论区曝料，Top2都是这个薪资水平，因为“越好的学校钱越少，你不干有的是人干”。“现在感觉，博士后更像是找到好工作的标配。”一位去年刚进入211博后流动站的博士后在采访时说道。越来越多的高校只招聘出站博士后，一些地方在人才引进补贴方面对博士后也有着较大倾斜，比如杭州市为出站留杭的博士后人才给予40万元的人才补贴，没有博士后经历的人才能获得的补贴仅是前者的1/4。行业标配，就一下子又把所有博士都架了起来。“扶我起来，我还能继续做站博士后”！早在2020年3月，科技部在印发的《关于科技创新支撑复工复产和经济平稳运行的若干措施》中提出，要扩大高校毕业生就业渠道，在国家科技计划支持的项目中，扩大博士后岗位规模。2021年，教育部等六部门又印发了《关于加强新时代高校教师队伍建设改革的指导意见》，为“全力支持青年教师成长，培育高等教育事业生力军”， 鼓励高校扩大博士后招收培养数量，将博士后人员作为补充师资的重要来源。去年9月，在教育部新闻发布会上，教育部教师工作司司长任友群指出，要提升高端紧缺专业教师队伍的储备和支持，推动高校扩大博士后招收培养的数量，将博士后人员作为补充师资的重要来源。从为了提高就业，到培育国内高教主力，在国家多重政策的鼓励下，高校教师逐渐“博士后化”。其实不止高校，产业界对博士后的需求也开始走高。由于科技发展迅速，企业为了提高自主技术创新能力，纷纷申请设立博士后科研工作站。高校和企业的双重需求，对广大博士来说，是压力，兴许也是机遇。年薪12万的博士后，成了好工作的标配（作者：青塔人才）,2023-08-17,5,2,2,,2023-08-17 20:30:00
虎嗅APP,【中年失业的段子背后，是残酷现实】8月15日，国家统计局宣布，将暂停发布全国青年人城镇调查失业率。一时间，舆情为之一震，好久没看见社交媒体这么热闹了。#青年人城镇调查失业率将暂停发布# 这事当然极有说头，映射了公众对当下就业形势及经济形势的焦灼感，但这背后可能还有一层意思：相比年轻人找不到工作得到的社会善意与重点关注，中年人失业似乎一直是被调侃被揶揄甚至被误解的对象。在8月15日统计局的官方发布中，其实不光是16～24岁的青年人，“分年龄段”的城镇调查失业率都将暂停发布。根据统计局的惯例，中国失业率的发布分两个年龄段：16～24岁、25～59岁。也就是说，即使在此次暂停发布前，都是没有精准针对“中年人”的失业率统计数据的。官方不统计也就罢了，在大众舆情中，中年人失业的境遇也是被扭曲被嘲讽的，很多悲情被演绎成了笑话。前一段，社交媒体上有一篇挺火的文章：《最近的星巴克，挤满了失业的中年人》。据说现在只要在工作日走进星巴克，会发现一批拿着电脑，在星巴克一坐就是一整天的中年男女，然后开始改简历、投简历、刷招聘网站；有人连杯咖啡都不点，小心翼翼地在这里蹭免费的空调和免费的充电，累了就趴一会儿，无聊了就刷会手机；为了不让家人发现失业，他们去星巴克假装上班，还要计算每天到达和离开星巴克的时间。昨天，我又看到一篇文章：《当失业中年纷纷挤进图书馆》。文章的大意是，星巴克的中年可能还在思考为何失业，真正懂得降本增效的早已挤进图书馆，“人到中年，最珍贵的其实都是免费的，一个人真正需要的不过是空调、热水、倒头就睡的椅子和一本随时可以翻开的书”。这些文章背后的意思无非就是，中年人失业了就喜欢装，在朋友面前装，在亲人面前装，最需要战胜的就是自己的自尊。似乎中年人失业的一切问题，都是因为自己作死。在这种将中年失业段子化的趋势背后，是将失业浪漫化，最大程度消解了其中的悲情，甚至苦难。中年人失业的最大压力，难道不是每月都在持续产生的账单吗？难道不是养家糊口吗？难道不是房贷车贷孩子的学费吗？难道不是再就业无门吗？渲染什么失业中年人每天假装出门，假装上班，这也太岁月静好了，说得好像中年人个个都有一笔丰厚的存款（小金库），不挣钱也可以轻松地应付家庭支出一样。我见到的失业中年人多了，去咖啡馆和图书馆或许也有，但真的很少听说谁假装上班的。没钱，这么明显的事，装是装不出来的。甚至很多中年人自己也喜欢自我调侃失业。他们或许认为，生活已经够艰难了，自黑可以帮助自己改善心态，这样说当然没错，但客观上形成的舆情就是：中年人失业，没什么大不了的，叫苦就是自我渲染自我悲情。中年失业，哪里仅仅是一个在家人面前失去尊严的问题， 更是世界的崩塌，生活的无着，未来的晦暗不明。中年失业，不是一个或几个段子，是深夜无眠，整夜睁着眼辗转反侧。一句话，中年人失业，都怪自己；中年人失业后生活艰难，更怪自己。但在时代的大潮中，又能有多少先知先觉清醒者呢？很多错误，都是几年后的后见之明。中年人或许犯了这样那样的失误，但只要不过分举债过分奢侈，在自己的能力范围内追求美好生活又有什么错呢？还有人会冷嘲热讽，中年人失业了为何不去开网约车，不去送外卖，天无绝人之路。人没有办法了，当然也只能这么随遇而安，形势比人强么。但在走投无路之前，失业中年抱怨一下再也找不到当年的那些工作，这有什么不体面么？为什么社会对年轻人拒绝体力劳动和蓝领那么宽容，觉得那么理所当然；偏偏说到中年人就觉得他们挑肥拣瘦眼高手低，似乎只要不去送个外卖就是心态不健康，不去开个网约车就是放不下身段？为什么我们会对失业中年如此苛刻呢？中年失业的段子背后，是残酷现实（作者：冰川思享号）,2023-08-17,34,3,6,青年人城镇调查失业率将暂停发布,2023-08-17 20:00:00
虎嗅APP,【数据告诉你：搞团建的雷点都在哪？】如果让员工评选“比上班还累、比和客户沟通还费劲”的活动，团建一定独占鳌头。    说起团建，很多人就气不打一处来。理想中的团建应该是吃喝玩乐花样百出，结果现实中的团建是在折磨员工上花样百出：尴尬社交、领导画饼、变相加班、野外求生……    更为极端的，有人连命差点都搭进去了。曾经有一家公司团建越野，没收了员工手机，结果造成 12 人被困深山、6 人差点失联 。    以至于有人说：“没有边界感的团建，只会让团结变团灭。”荣膺职场毒瘤称号的团建，为什么如此招人恨、讨人嫌？常言道，找工作就像找对象，想要了解一家公司的价值观，还得看企业文化。    根据智联招聘的统计，91.9% 的求职者会把企业文化纳入考虑因素 。加不加班、内不内卷，企业文化都能告诉你答案。    报告还显示，50.2% 的企业在建设企业文化时第一时间会想到团建。很多企业都会设定团建日，美其名曰“普及企业文化”，实际上就是把一大群员工聚在一起，要么吃喝玩乐，要么完成特定活动。    在老板看来，没有什么手段比团建更能凝聚人心，更能体现人文关怀、浓缩企业文化。还有企业把团建视为招揽人才的有效手段，齐鲁人才网曾对山东企业进行统计，发现 31.27% 的企业将团建列入软福利清单 。    虽然出发点是好的，但是很多打工人觉得还是不要出发了——老板眼中的福利，对员工来说却可能是“福报”。脉脉数据研究院在 2021 年对互联网人的生存状况作了调查，结果显示 90 后对团建的接受度最高，但也只有 21.57% 表示喜欢 。更多的人对团建避而远之，恨不得“别来沾边”。    事实果真如此吗？我们在微博发起了一项投票，共计 4028 人参与了回答，票数前三名是“不想见到老板同事”“社恐人的噩梦”和“只想瘫在家”，分别获得了 719、709 和 510 票。    七成人打心眼里拒绝，“谁爱去谁去，反正我不去”。还有 277 位参与者态度更是决绝，誓与团建划清界限：与其团建，不如干脆离职跑路。只有 9.1% 的参与者是发自内心地喜爱团建活动，还位列投票榜倒数三名。剩下两成是中庸派，对于团建的态度是可有可无。    值得一提的是，有 350 位参与者觉得参加团建是被迫“窝囊”，只敢在心里生气，表面还要保持微笑。    毕竟，成年人最大的痛苦，莫过于不想为而不得不为。去了，忍一时风平浪静；不去，你将成为职场显眼包，可能收获一连串多米诺反应：给老板留下负面影响、在职场被穿小鞋、被排挤孤立。    前不久，广东一员工因为拒绝参加下班后团建被开除的新闻还上了微博热搜。虽然听起来有些不可思议，但是诸如此类的事件还真不鲜见。难怪不少职场人一提起团建，就心惊胆颤、闻风丧胆。用一句话来形容，就是“生理上被压榨，精神上被折磨”。没有选择的自由，只能老老实实遵守不合理的规定；领导在上面举杯吹嘘成就、画大饼，共祝“公司越来越好，大家以后就是元老”；动不动就组织歌舞表演和比赛，鼓励大家“积极参加”；酒桌文化卷土重来，i 人瑟瑟发抖，时刻在纠结要不要敬领导一杯。    本来，团建的初衷是为了激发成员向心力、促进团队协作能力。但如今，对很多人来说，组织不好的团建无异于是一种被迫的乐趣，和设想的团建效果南辕北辙。话说回来，如果有一项定在工作日、吃好喝好、自由活动还费用全包的团建活动，还会有那么多人拒绝吗？与其说是讨厌团建，不如说是讨厌变了味的团建。谁能不说，这也算是变相达到了团建的目的：“老板觉得大家很团结，而员工心里都在团结地骂人。”数据告诉你：搞团建的雷点都在哪？（作者：网易数读）,2023-08-17,8,0,2,,2023-08-17 19:30:00
虎嗅APP,【刘强东打出两张牌】8月16日，京东发布2023年第二季度财报。从业绩上看，“充满变数的二季度”并没有影响京东的增势：季度收入同比增长7.6%至2879亿元；经营利润同比增长118%至83亿元；二季度新增商家数量同比增速达417%。有内部人士透露，在商家增速上，季度内数据是京东近几年最佳表现；而在Non-GAAP归属于上市公司普通股股东的净利润率方面，季度内京东实现3%，这是历史同期最好成绩。造成京东同比增势显著的因素之一，是2022 年同期疫情等因素影响了彼时京东的业绩，以及2023年以来京东调整部分策略优化了业务变现。 刘强东打出两张牌,2023-08-17,5,0,1,,2023-08-17 19:00:08
虎嗅APP,【#武大学生夫妻持结婚证可申请合宿#：双方均为本校在读】8月17日，湖北武汉。据@武汉大学 官微发布，武大学生夫妻可申请合宿宿舍。申请条件为：夫妻双方均为武汉大学在籍全日制学生，双方持有结婚证且经所在学院和相关职能部门审批通过便可入住。目前已为一对博士生夫妻安排了夫妻公寓，内含阳台、独立卫浴等，让学生在学术和生活方面都得到保障，安心深造。@中国网看点 中国网看点的微博视频,2023-08-17,5,5,2,武大学生夫妻持结婚证可申请合宿,2023-08-17 18:32:00
虎嗅APP,#小鹏汽车辟谣收购玛莎拉蒂传言#【收购玛莎拉蒂？小鹏汽车回应：谣言！】8月17日下午，就中国造车新势力小鹏汽车将收购国际知名豪华车品牌玛莎拉蒂的传闻，小鹏汽车有关人士回应称，有关传闻属于谣言，没有相关收购事项。根据最新数据，小鹏汽车7月新车交付量为1.10万辆，环比增长28%。7月26日晚间，大众汽车集团宣布，大众汽车品牌与小鹏汽车达成技术框架协议。 @NBD视频 NBD视频的微博视频,2023-08-17,3,2,0,小鹏汽车辟谣收购玛莎拉蒂传言,2023-08-17 18:03:29
虎嗅APP,【#郑州富士康开出8000元奖励招工#】每经AI快讯，8月17日，郑州富工联招聘公众号发布郑州港区富士康（iDPBG事业群）的招募信息，全年返费最高价8000元，小时工最高26元/时，要拿到最高返费，需达到一定的在职时长/打卡天数。（每日经济新闻）@NBD视频 NBD视频的微博视频 ,2023-08-17,2,1,0,郑州富士康开出8000元奖励招工,2023-08-17 17:36:26
虎嗅APP,【#恒大否认高管年薪过千万# 系误读】#恒大高管年薪千万主要为无法兑现期权# 8月16日，网传恒大部分高管年薪过千万，恒大回应称系误读。以恒大集团前总裁夏海钧的薪资为例，年报显示其2022年薪资为2123万元，包括薪资0.7万元、独董袍金13.4万元和期权收入2108万元（无法兑现）。恒大回应称按照香港财务会计规则，即便期权无法兑现，也需要按照期权发放时的评估价值分摊计入薪金，所以年报所示薪金并非高管真实收入。据了解，自2021年下半年暴雷以来，恒大便启动了机构精简、人员优化和大幅降薪的工作，其中总部部门从31个精简至11个，总部管理人员从2176人精简至617人，总裁和常务副总裁级别月薪降至1万元。（证券时报·e公司）@NBD视频 NBD视频的微博视频,2023-08-17,3,0,0,"恒大否认高管年薪过千万,恒大高管年薪千万主要为无法兑现期权",2023-08-17 17:06:00
虎嗅APP,#莫迪称印度将在2047年成为发达国家#【莫迪放出豪言：印度将在2047年成为发达国家】当地时间8月15日，印度总理莫迪出席印度独立日活动。他在演讲中表示，2047年是印度独立100周年之际，届时印度将成为发达国家。 @澎湃新闻 澎湃新闻的微博视频 ,2023-08-17,7,6,3,莫迪称印度将在2047年成为发达国家,2023-08-17 16:40:03
虎嗅APP,【#留学中介称资产10万以下是残疾家庭# 公司合伙人：他口误说错了】#你会找留学中介咨询吗# 近日，四川。网友发视频称，一留学中介在直播中称家庭资产10万以下是残疾人家庭，还表示没有侮辱到谁。一名观看直播的网友介绍，当时是一名家庭条件一般的男生在提问留学事宜，主播就说出了这样的话。对此，该公司合伙人回应：他应该是一时口误说错了。白鹿视频 白鹿视频的微博视频,2023-08-17,4,2,1,"留学中介称资产10万以下是残疾家庭,你会找留学中介咨询吗",2023-08-17 16:13:41
虎嗅APP,【恒大披露高管薪酬：#许家印去年薪酬12.6万#，#夏海钧去年从恒大领取2123万#】 继恒大地产被立案、债权人会议延期后，中国恒大公布的2021年、2022年ESG（环境、社会及管治）报告中高管薪资也受到关注。8月16日，据恒大集团2022年ESG报告显示，截至去年12月31日，恒大集团董事及最高行政人员酬金总计为7995.2万元。其中，董事会主席许家印薪酬为12.6万元，在2021年这一数字是25.2万元。另值得注意的是，已经离职的夏海钧在去年仍然领取了2123.1万元。（界面新闻）@NBD视频 NBD视频的微博视频,2023-08-17,12,4,1,"许家印去年薪酬12.6万,夏海钧去年从恒大领取2123万",2023-08-17 15:46:12
虎嗅APP,【#花两万买了月薪2200的实习生身份# 】#机构称付费实习录用率高达95%# 原本作为学校与职场过渡阶段的实习，在就业低迷潮之下，已经成为一门暴利的生意。中介机构开出的每份实习工作，报价从几千至几万元不等；职业内推人，每推荐一人成功入职，最高获得8000元佣金。大二、非名校、0经验、金融学的背景下，多家机构报价两万多，才能获得四大会计师事务所（德勤、普华永道、毕马威、安永）实习的机会。一家留学机构的顾问称，留学机构和企业有过多年的合作，彼此已经有了固定的联系，如果无需经过企业HR的话，机构可直接与企业项目负责人对接，在三个工作日内，安排完成面试，再最终敲定。“因此实习录用率高达95%”。（极速财讯）@凤凰网财经 凤凰网财经的微博视频,2023-08-17,3,3,0,"花两万买了月薪2200的实习生身份,机构称付费实习录用率高达95%",2023-08-17 15:20:00
虎嗅APP,【专家：不恋爱结婚是种人生缺憾#不恋爱结婚你会感到缺憾吗#？】#调查显示我国终身单身人群极少# 据中国青年报报道，杭州市总工会特聘婚恋专家、浙江省心理健康促进会成员凌子指出“现在很多年轻人说‘我不需要谈恋爱’‘我不需要结婚’，在我看来这会是人生的一种缺憾，缺少了爱与被爱的体验。”南京大学社会学院副教授许琪表示，根据我国普查数据，终身单身的人群很少很少，这一部分极小的人根本不能代表社会总体，“但现在单身的声音在网络上却被放得很大很大，这会给人们一种好像‘大家都是这样’的错觉。（中国青年报）@中新经纬 中新经纬的微博视频,2023-08-17,2,7,0,"不恋爱结婚你会感到缺憾吗,调查显示我国终身单身人群极少",2023-08-17 14:54:09
虎嗅APP,【#老头乐刮蹭450万法拉利被索赔190元# 当事人：老人行车不规范】8月15日，上海市，一老人驾驶代步车在马路穿行时，与一辆法拉利发生刮蹭，视频显示，双方下车正在协商处理。据车主介绍：该车入手价450万元，事发时自己在直行车道停车等红灯，老人驾车压线穿行时不慎碰到车辆。自己事后不想太过追究，只向老人索赔190元，车辆补漆等后续维修会自行处理。@点时新闻 点时新闻的微博视频,2023-08-17,4,2,0,老头乐刮蹭450万法拉利被索赔190元,2023-08-17 14:28:10
虎嗅APP,【#暑运累计发送旅客破6亿人次#，8月12日#暑运单日旅客发送量创新高#】记者从国铁集团获悉，进入暑运以来，全国铁路客流持续高位运行，暑运自7月1日开始，截至8月15日已累计发送旅客6.14亿人次。其中8月12日发送旅客1532.6万人次，创暑运单日旅客发送量历史新高。铁路部门根据12306客票预售和候补购票大数据动态分析，灵活增开旅客列车，最大限度提升客运能力，全国铁路日均开行旅客列车达10578列，较2019年同期增长18.9%。@央视财经 央视财经的微博视频,2023-08-17,2,2,1,"暑运累计发送旅客破6亿人次,暑运单日旅客发送量创新高",2023-08-17 14:00:00
